time,PWM0,PWM1,PWM2,PWM3,ActivationTime
19.020000,38472,38879,38678,38735,0.016618
19.025000,38595,38822,38604,38687,0.016503
19.030000,38672,38934,38520,38629,0.016646
19.035000,38551,38944,38659,38553,0.016868
19.040000,38518,38860,38715,38778,0.016560
19.045000,38590,38914,38623,38709,0.016741
19.050000,38734,38940,38413,38518,0.016560
19.055000,38579,38914,38599,38556,0.016660
19.060000,38505,38683,38796,38996,0.016697
19.065000,38693,39111,38409,38449,0.016819
19.070000,38633,38678,38707,38752,0.016541
19.075000,38633,39045,38435,38454,0.016764
19.080000,38626,38808,38658,38781,0.016565
19.085000,38644,38860,38625,38622,0.016847
19.090000,38599,38942,38529,38546,0.016723
19.095000,38428,38948,38709,38682,0.016803
19.100000,38662,38746,38553,38785,0.017078
19.105000,38589,38899,38623,38682,0.016764
19.110000,38633,38955,38569,38534,0.016589
19.115000,38533,38826,38689,38749,0.016672
19.120000,38611,38873,38638,38622,0.017024
19.125000,38606,38902,38588,38696,0.016788
19.130000,38713,38992,38486,38462,0.016812
19.135000,38636,38792,38656,38713,0.016599
19.140000,38585,38820,38676,38774,0.016708
19.145000,38726,38836,38531,38630,0.016787
19.150000,38464,38822,38767,38860,0.016716
19.155000,38714,38958,38373,38615,0.016792
19.160000,38523,39054,38610,38401,0.016793
19.165000,38540,38728,38727,38958,0.016899
19.170000,38663,38850,38575,38679,0.016623
19.175000,38553,38818,38737,38644,0.016608
19.180000,38616,38962,38511,38669,0.016857
19.185000,38695,38833,38585,38658,0.016622
19.190000,38617,39040,38527,38408,0.016999
19.195000,38589,38827,38672,38811,0.016784
19.200000,38612,38846,38612,38707,0.016841
19.205000,38709,38897,38546,38615,0.016548
19.210000,38722,38879,38555,38577,0.016654
19.215000,38435,39052,38619,38365,0.017210
19.220000,38523,38571,38781,39072,0.016806
19.225000,38654,38893,38532,38664,0.016835
19.230000,38521,38932,38596,38622,0.016710
19.235000,38585,38995,38580,38502,0.017251
19.240000,38512,39014,38645,38510,0.016876
19.245000,38678,38656,38672,38876,0.016893
19.250000,38568,39009,38629,38566,0.018501
19.255000,38639,38978,38498,38533,0.016756
19.260000,38599,38720,38594,38884,0.017032
19.265000,38637,38908,38581,38594,0.016586
19.270000,38649,38893,38653,38587,0.016597
19.275000,38447,38869,38779,38660,0.016614
19.280000,38722,38744,38567,38732,0.017060
19.285000,38441,38729,38833,38940,0.016996
19.290000,38780,39018,38378,38562,0.016826
19.295000,38606,38927,38612,38616,0.017026
19.300000,38586,38878,38654,38603,0.016766
19.305000,38586,38923,38551,38643,0.016652
19.310000,38622,38966,38549,38483,0.016898
19.315000,38574,38653,38814,38986,0.016725
19.320000,38740,38970,38450,38526,0.016802
19.325000,38598,38821,38627,38721,0.016820
19.330000,38568,38775,38798,38730,0.016991
19.335000,38644,38961,38612,38560,0.016631
19.340000,38572,38904,38594,38787,0.016667
19.345000,38661,38960,38513,38499,0.016780
19.350000,38526,38847,38682,38731,0.016747
19.355000,38608,38818,38716,38706,0.016665
19.360000,38554,38848,38565,38731,0.016696
19.365000,38586,38805,38674,38745,0.016831
19.370000,38652,38939,38545,38609,0.016552
19.375000,38583,38874,38655,38657,0.016583
19.380000,38550,38813,38715,38826,0.016648
19.385000,38635,38838,38583,38702,0.016927
19.390000,38532,38885,38719,38756,0.016956
19.395000,38615,38925,38650,38653,0.016934
19.400000,38714,38922,38489,38553,0.016745
19.405000,38550,38757,38799,38775,0.016798
19.410000,38601,38983,38601,38634,0.016829
19.415000,38713,38729,38514,38686,0.016825
19.420000,38469,38779,38812,38769,0.016779
19.425000,38503,39054,38557,38469,0.016756
19.430000,38514,38704,38815,38932,0.016833
19.435000,38560,38873,38715,38702,0.016872
19.440000,38620,38814,38654,38624,0.016685
19.445000,38683,38733,38582,38807,0.016669
19.450000,38693,38964,38472,38572,0.016731
19.455000,38477,38931,38731,38657,0.016711
19.460000,38534,38712,38726,38852,0.016727
19.465000,38751,39052,38380,38559,0.016844
19.470000,38572,38831,38777,38681,0.016646
19.475000,38616,38824,38697,38774,0.016797
19.480000,38588,38871,38571,38716,0.016691
19.485000,38648,38939,38536,38607,0.016939
19.490000,38575,38744,38718,38719,0.016651
19.495000,38563,38854,38636,38550,0.016616
19.500000,38574,38818,38641,38745,0.016778
19.505000,38648,38751,38700,38874,0.016699
19.510000,38552,38984,38619,38627,0.016712
19.515000,38606,38949,38559,38737,0.016696
19.520000,38693,38971,38590,38560,0.016851
19.525000,38700,38803,38611,38715,0.018231
19.530000,38609,38964,38568,38547,0.016793
19.535000,38662,38746,38570,38796,0.018519
19.540000,38526,38939,38702,38447,0.016855
19.545000,38465,38647,38887,38941,0.016747
19.550000,38680,38847,38487,38694,0.016659
19.555000,38538,38936,38646,38585,0.016746
19.560000,38580,38958,38612,38568,0.017022
19.565000,38512,38775,38767,38713,0.016742
19.570000,38510,38942,38508,38714,0.016996
19.575000,38563,38870,38608,38557,0.016728
19.580000,38499,38808,38755,38549,0.016680
19.585000,38743,38782,38569,38745,0.016591
19.590000,38529,38865,38561,38593,0.016786
19.595000,38486,38742,38798,38861,0.016669
19.600000,38658,38910,38595,38688,0.016511
19.605000,38744,38844,38514,38623,0.016914
19.610000,38546,38961,38635,38531,0.016690
19.615000,38476,38852,38716,38779,0.016899
19.620000,38665,38928,38537,38543,0.016695
19.625000,38609,38706,38741,38834,0.016697
19.630000,38594,38979,38468,38550,0.016593
19.635000,38398,38732,38889,38808,0.016641
19.640000,38602,38802,38616,38818,0.016576
19.645000,38683,38859,38532,38761,0.016796
19.650000,38625,38967,38490,38480,0.016795
19.655000,38543,38722,38785,38790,0.016925
19.660000,38610,38849,38610,38777,0.016749
19.665000,38668,38945,38538,38540,0.016662
19.670000,38436,38731,38892,38764,0.016693
19.675000,38659,39065,38421,38548,0.016775
19.680000,38482,38904,38673,38745,0.016904
19.685000,38598,38897,38644,38556,0.016867
19.690000,38569,38657,38847,38798,0.016739
19.695000,38574,38942,38571,38628,0.016741
19.700000,38550,38744,38784,38835,0.016648
19.705000,38672,39028,38424,38461,0.016593
19.710000,38625,38713,38717,38750,0.016639
19.715000,38485,38852,38814,38707,0.016650
19.720000,38634,39139,38246,38549,0.016984
19.725000,38670,38782,38631,38661,0.016609
19.730000,38534,38794,38729,38720,0.016726
19.735000,38611,38778,38758,38783,0.016659
19.740000,38630,39026,38543,38544,0.017459
19.745000,38475,38983,38628,38570,0.016842
19.750000,38616,38917,38515,38532,0.016920
19.755000,38434,38679,38844,38825,0.016970
19.760000,38594,38814,38625,38731,0.017008
19.765000,38591,38926,38640,38673,0.017679
19.770000,38590,38844,38641,38668,0.017250
19.775000,38559,38800,38724,38706,0.016663
19.780000,38620,38953,38551,38516,0.016639
19.785000,38654,38833,38535,38668,0.017143
19.790000,38528,38843,38677,38652,0.016824
19.795000,38527,38835,38730,38700,0.016859
19.800000,38593,38918,38505,38565,0.016685
19.805000,38542,38700,38847,38835,0.016692
19.810000,38582,39058,38432,38499,0.016825
19.815000,38614,38757,38583,38721,0.016855
19.820000,38608,38979,38483,38477,0.016601
19.825000,38550,38715,38742,38867,0.018083
19.830000,38705,39074,38410,38385,0.016879
19.835000,38346,38909,38829,38677,0.016671
19.840000,38774,38695,38536,38802,0.016647
19.845000,38365,38830,38809,38803,0.016861
19.850000,38722,38865,38515,38746,0.016698
19.855000,38610,39035,38506,38318,0.016748
19.860000,38469,38699,38849,38813,0.016720
19.865000,38605,38937,38526,38536,0.016793
19.870000,38503,38759,38726,38758,0.016883
19.875000,38664,38803,38611,38730,0.016746
19.880000,38509,38997,38667,38526,0.016663
19.885000,38606,38816,38628,38852,0.016591
19.890000,38696,39140,38336,38309,0.016892
19.895000,38386,38703,38912,38730,0.016860
19.900000,38602,38763,38554,38676,0.016775
19.905000,38554,38822,38682,38706,0.016672
19.910000,38447,38945,38684,38738,0.016749
19.915000,38754,38868,38512,38486,0.016765
19.920000,38409,38870,38761,38695,0.016843
19.925000,38694,38854,38542,38549,0.016756
19.930000,38323,38889,38810,38670,0.016615
19.935000,38591,38849,38573,38644,0.016846
19.940000,38637,38838,38549,38761,0.017005
19.945000,38660,38890,38539,38584,0.016587
19.950000,38686,38867,38618,38535,0.016652
19.955000,38460,38802,38747,38826,0.016713
19.960000,38738,39010,38382,38509,0.017549
19.965000,38519,38917,38628,38614,0.016651
19.970000,38507,38816,38685,38676,0.016691
19.975000,38620,38890,38551,38568,0.016807
19.980000,38460,38815,38751,38688,0.016601
19.985000,38604,38824,38648,38727,0.016734
19.990000,38616,38909,38580,38491,0.016504
19.995000,38563,39003,38492,38548,0.016773
